review_id,product_sku,theme_id
FCR-164379,B017XADCI6,completely stopped
FCR-164384,B077HW9XM7,completely stopped
FCR-164410,B098R2SQS8,followed instructions
FCR-164422,B07F2D81JN,completely stopped
FCR-164439,B077HW9XM7,completely stopped
FCR-164441,B07GGQVPR4,don't waste money.
FCR-164445,B077HW9XM7,completely stopped
FCR-164459,B077HW9XM7,completely stopped
FCR-164470,B07H8KXBBP,even last
FCR-164476,B0BJ7RRJML,sending back
FCR-164491,B07D8CD146,completely stopped
FCR-164505,B07J519TVN,save yourself
FCR-164508,B077HW9XM7,completely stopped
FCR-164516,B078W71CCN,completely stopped
FCR-164541,B06XVXRYTM,completely stopped
FCR-164572,B078MPFN55,lemon
FCR-164573,B077HW9XM7,completely stopped
FCR-164578,B078MPFN55,completely stopped
FCR-164631,B07KPN33YD,better off
FCR-164637,B01KWZECOM,completely stopped
FCR-164652,B077HW9XM7,wanted love
FCR-164665,B077HW9XM7,completely stopped
FCR-164667,B00AZBIZTW,broken.
FCR-164683,B07DL3MJM8,completely stopped
FCR-164703,B00AZBIZTW,better off
FCR-164706,B06XVXRYTM,completely stopped
FCR-164723,B06XVXRYTM,completely stopped
FCR-164743,B078MPFN55,completely stopped
FCR-164745,B08Z9F94JT,completely stopped
FCR-164759,B01KWZECOM,don't waste money.
FCR-164762,B077HW9XM7,completely stopped
FCR-164768,B07DL3MJM8,completely stopped
FCR-164783,B077HW9XM7,completely stopped
FCR-164794,B08Z9F94JT,completely stopped
FCR-164807,B007L5I7DY,went use
FCR-164808,B08Z9F94JT,don't waste money.
FCR-164810,B08PD4TQP2,anything up.
FCR-164821,B075DZY7FR,completely stopped
FCR-164830,B01AVXFD9S,completely stopped
FCR-164864,B06XVXRYTM,completely stopped
FCR-164888,B07D78Y5TN,completely stopped
FCR-164895,B01NA08FT0,completely stopped
FCR-164899,B07H8KXBBP,completely stopped
FCR-164907,B07L2YB8NW,hold charge.
FCR-164914,B01NA08FT0,service center
FCR-164934,B077HW9XM7,completely stopped
FCR-164950,B0BYRM8PXH,completely stopped
FCR-164954,B077HW9XM7,constantly gets
FCR-164960,B077HW9XM7,hold charge.
FCR-164979,B0BJ7RRJML,high hopes
FCR-165023,B0B454593W,hold charge.
FCR-165033,B07N3C8GVF,buyer
FCR-165041,B07D75MVX9,don't waste money.
FCR-165042,B06XVXRYTM,service center
FCR-165060,B0BYRM8PXH,completely stopped
FCR-165078,B0BPRXYKLW,honor
FCR-165087,B077HW9XM7,completely stopped
FCR-165102,B077HW9XM7,completely stopped
FCR-165109,B077HW9XM7,completely stopped
FCR-165115,B0B4BXFTDD,completely stopped
FCR-165141,B0899RQKJZ,broken.
FCR-165155,B07HFRS1HZ,completely stopped
FCR-165167,B078MPFN55,don't waste money.
FCR-165171,B06XVXRYTM,completely stopped
FCR-165173,B077HW9XM7,broken.
FCR-165213,B0BGQM64VV,work all.
FCR-165222,B08X8GP7KM,completely stopped
FCR-165235,B0BYRM8PXH,less months
FCR-165242,B01MG139T5,completely stopped
FCR-165264,B07D8CD146,will returning
FCR-165271,B007L5I7DY,completely stopped
FCR-165296,B07F8ZQDSZ,don't waste money.
FCR-165310,B078MPFN55,completely stopped
FCR-165338,B07F8ZTR2J,completely stopped
FCR-165367,B07DL4QY5V,completely stopped
FCR-165371,B09QX8VJ1H,completely stopped
FCR-165373,B07N3C8GVF,completely stopped
FCR-165380,B07L2YB8NW,went use
FCR-165387,B07YL4N1BD,will returning
FCR-165400,B077HW9XM7,completely stopped
FCR-165406,B09QX8VJ1H,completely stopped
FCR-165425,B07DL3MJM8,completely stopped
FCR-165426,B077HW9XM7,work all.
FCR-165445,B07KPN33YD,completely stopped
FCR-165447,B06XVXRYTM,refused
FCR-165472,B07DL3MJM8,completely stopped
FCR-165484,B0BYRM8PXH,completely stopped
FCR-165497,B08X8GP7KM,completely stopped
FCR-165513,B01M8K4M92,completely stopped
FCR-165524,B0BYRM8PXH,completely stopped
FCR-165552,B0BJ7RRJML,completely stopped
FCR-165582,B077HW9XM7,completely stopped
FCR-165596,B004F7AR02,completely stopped
FCR-165600,B079K9B4XV,less months
FCR-165601,B07GH4D688,completely stopped
FCR-165618,B06XVXRYTM,service center
FCR-165625,B0BYRM8PXH,wanted love
FCR-165626,B09QX8VJ1H,completely stopped
FCR-165634,B0759T84H4,completely stopped
FCR-165646,B077HW9XM7,completely stopped
FCR-165652,B087HGJJSQ,spits
FCR-165662,B098R2SQS8,went use
FCR-165673,B01LX21ISP,completely stopped
FCR-165683,B09Z2P2FB4,completely stopped
FCR-165689,B001PB8EJ2,completely stopped
FCR-165721,B085VKYKCL,avail.
FCR-165722,B07L2YB8NW,completely stopped
FCR-165728,B07547PTX8,less months
FCR-165750,B06XVXRYTM,repair shop
FCR-165751,B01AVXFD9S,hold charge.
FCR-165760,B06XVXRYTM,don't waste money.
FCR-165763,B092SJ1JG6,completely stopped
FCR-165781,B077HW9XM7,high hopes
FCR-165783,B00F8YYUJU,poor suction
FCR-165797,B077HW9XM7,completely stopped
FCR-165800,B078MPFN55,completely stopped
FCR-165807,B08Z9F94JT,completely stopped
FCR-165810,B07D78Y5TN,completely stopped
FCR-165815,B079K9B4XV,completely stopped
FCR-165816,B079K9B4XV,went use
FCR-165824,B06XVXRYTM,completely stopped
FCR-165829,B07GGQVPR4,completely stopped
FCR-165849,B07DL3MJM8,completely stopped
FCR-165852,B07D75MVX9,completely stopped
FCR-165870,B08X8GP7KM,completely stopped
FCR-165878,B07L2YB8NW,response.
FCR-165890,B09QX8VJ1H,completely stopped
FCR-165907,B075QPCX9L,cheaply made.
FCR-165908,B07DL3MJM8,completely stopped
FCR-165940,B07547PTX8,broken.
FCR-165942,B00YBP7CTW,even last
FCR-165945,B087HGJJSQ,completely stopped
FCR-165963,B08Z9F94JT,don't waste money.
FCR-165974,B06XVXRYTM,completely stopped
FCR-165984,B06XVXRYTM,policy
FCR-165988,B073WZ42XD,sending back
FCR-165991,B01M34AQQG,completely stopped
FCR-166004,B007L5I7DY,completely stopped
FCR-166019,B07Z5R8LJS,completely stopped
FCR-166039,B077HW9XM7,completely stopped
FCR-166051,B07GGQVPR4,save yourself
FCR-166052,B0019KOFEC,response.
FCR-166063,B07D75MVX9,completely stopped
FCR-166079,B00AZBIZTW,will returning
FCR-166084,B077HW9XM7,will returning
FCR-166093,B07YL4N1BD,completely stopped
FCR-166096,B082YVCFV3,constantly gets
FCR-166106,B06XVXRYTM,completely stopped
FCR-166141,B08Z9F94JT,even last
FCR-166171,B0BJ7RRJML,completely stopped
FCR-166223,B077HW9XM7,completely stopped
FCR-166228,B00AZBIZTW,spits
FCR-166232,B09GZPNQF5,don't waste money.
FCR-166249,B01NAGRRRU,don't waste money.
FCR-166279,B09QX8VJ1H,high hopes
FCR-166308,B06XVXRYTM,completely stopped
FCR-166310,B07JZ6MTC4,completely stopped
FCR-166314,B00F8YYUJU,completely stopped
FCR-166348,B01DAWQW24,completely stopped
FCR-166357,B09QX8VJ1H,broken.
FCR-166376,B08X8GP7KM,completely stopped
FCR-166423,B07GH4D688,went use
FCR-166430,B07F2D81JN,completely stopped
FCR-166436,B0BGQM64VV,completely stopped
FCR-166447,B077HW9XM7,completely stopped
FCR-166452,B0BYRM8PXH,completely stopped
FCR-166468,B004GN8UYA,completely stopped
FCR-166480,B0759T84H4,completely stopped
FCR-166492,B014K1XICQ,work all.
FCR-166494,B072MSJMB1,completely stopped
FCR-166503,B07KKFBBV4,completely stopped
FCR-166504,B01MG139T5,broke within
FCR-166517,B01DAWQW24,went use
FCR-166527,B0BYRM8PXH,will returning
FCR-166541,B08Z9F94JT,repair shop
FCR-166582,B0799KCRFW,expired
FCR-166595,B06XG7WKKL,buyer
FCR-166633,B01N4GKE5J,broken.
FCR-166636,B06XVXRYTM,don't waste money.
FCR-166638,B0BYRM8PXH,completely stopped
FCR-166645,B00AZBIZTW,repair shop
FCR-166663,B07F2D81JN,high hopes
FCR-166690,B07P97JJNZ,better off
FCR-166691,B0BGQM64VV,completely stopped
FCR-166701,B00YBP7CTW,completely stopped
FCR-166704,B07D78Y5TN,completely stopped
FCR-166716,B07CQFHDN7,completely stopped
FCR-166728,B078MPFN55,service center
FCR-166742,B07GH4D688,went use
FCR-166776,B077HW9XM7,completely stopped
FCR-166793,B01NA08FT0,completely stopped
FCR-166813,B07D8CD146,will returning
FCR-166826,B06WW54B3F,went use
FCR-166829,B077HW9XM7,completely stopped
FCR-166833,B00JPPO6LA,anything up.
FCR-166840,B077HW9XM7,completely stopped
FCR-166855,B01M8K4M92,defective.
FCR-166864,B06XVXRYTM,completely stopped
FCR-166871,B001PB8EJ2,completely stopped
FCR-166908,B06XVXRYTM,completely stopped
FCR-166937,B077HW9XM7,work all.
FCR-166938,B01NA08FT0,completely stopped
FCR-166943,B06XVXRYTM,completely stopped
FCR-166963,B085VKYKCL,completely stopped
FCR-166974,B07N3C8GVF,completely stopped
FCR-166999,B07F2D81JN,less months
FCR-167002,B0BJ7RRJML,completely stopped
FCR-167012,B08Z9F94JT,completely stopped
FCR-167016,B07D78Y5TN,completely stopped
FCR-167023,B01N4I75H2,buyer
FCR-167027,B078MPFN55,completely stopped
FCR-167039,B007L5I7DY,completely stopped
FCR-167049,B06XHQJKKD,don't waste money.
FCR-167060,B07GGQVPR4,work all.
FCR-167062,B08X8GP7KM,completely stopped
FCR-167065,B0019KOFEC,went use
FCR-167073,B06XCF4QTB,completely stopped
FCR-167082,B07F2D81JN,completely stopped
FCR-167088,B06XVXRYTM,completely stopped
FCR-167142,B09QX8VJ1H,completely stopped
FCR-167161,B07DL4QY5V,defective.
FCR-167163,B07KPN33YD,completely stopped
FCR-167166,B07NQD1QV3,completely stopped
FCR-167172,B06XVXRYTM,don't waste money.
FCR-167184,B09QX8VJ1H,completely stopped
FCR-167202,B002HFDLCK,completely stopped
FCR-167210,B01KWZECOM,completely stopped
FCR-167228,B077HW9XM7,completely stopped
FCR-167239,B017XADCI6,completely stopped
FCR-167252,B0BPRXYKLW,completely stopped
FCR-167255,B07N3C8GVF,less months
FCR-167276,B07KPN33YD,completely stopped
FCR-167280,B085VKYKCL,don't waste money.
FCR-167286,B07G61XDPM,completely stopped
FCR-167334,B077HW9XM7,high hopes
FCR-167339,B00XJB41AM,completely stopped
FCR-167345,B09QX8VJ1H,work all.
FCR-167386,B01IENFJ14,completely stopped
FCR-167391,B00AZBIZTW,poor suction
FCR-167408,B081T2HFG4,completely stopped
FCR-167409,B06XVXRYTM,don't waste money.
FCR-167419,B077HW9XM7,completely stopped
FCR-167430,B06XG7WKKL,completely stopped
FCR-167436,B078GL92Y3,completely stopped
FCR-167459,B06XG7WKKL,completely stopped
FCR-167463,B06XVXRYTM,completely stopped
FCR-167464,B07J519TVN,completely stopped
FCR-167467,B0BYRM8PXH,don't waste money.
FCR-167471,B098R2SQS8,don't waste money.
FCR-167472,B06XVXRYTM,completely stopped
FCR-167509,B077HW9XM7,work all.
FCR-167539,B0C86GZCNC,completely stopped
FCR-167554,B081T2HFG4,don't waste money.
FCR-167555,B077HW9XM7,completely stopped
FCR-167565,B077HW9XM7,completely stopped
FCR-167572,B06XVXRYTM,completely stopped
FCR-167582,B07F2D81JN,don't waste money.
FCR-167612,B07DL3MJM8,completely stopped
FCR-167646,B07F2D81JN,completely stopped
FCR-167654,B07F2D81JN,broken.
FCR-167677,B00XJB41AM,completely stopped
FCR-167681,B01NA08FT0,completely stopped
FCR-167724,B07KN71YLS,completely stopped
FCR-167730,B07F8ZQDSZ,policy
FCR-167740,B077HW9XM7,completely stopped
FCR-167751,B00XJB41AM,work all.
FCR-167752,B07L2YB8NW,hold charge.
FCR-167772,B01HRL6UX0,completely stopped
FCR-167784,B0BYRM8PXH,completely stopped
FCR-167788,B07DL3MJM8,defective.
FCR-167807,B06XVXRYTM,completely stopped
FCR-167856,B077HW9XM7,response.
FCR-167857,B0068RU4LE,went use
FCR-167921,B07YL4N1BD,went use
FCR-167924,B0BYRM8PXH,completely stopped
FCR-167938,B073WZ42XD,service center
FCR-167972,B00ACLIBUI,completely stopped
FCR-167990,B078GL92Y3,completely stopped
FCR-167998,B075DZY7FR,completely stopped
FCR-168024,B095Y1LDTS,don't waste money.
FCR-168030,B077HW9XM7,completely stopped
FCR-168035,B004F7AR02,anything up.
FCR-168062,B07D78Y5TN,high hopes
FCR-168086,B07DL3MJM8,completely stopped
FCR-168087,B077HW9XM7,completely stopped
FCR-168137,B087HGJJSQ,completely stopped
FCR-168147,B00XBRYCHG,completely stopped
FCR-168162,B07NQD1QV3,completely stopped
FCR-168168,B0BMZ2XJ86,cheaply made.
FCR-168185,B07D78Y5TN,completely stopped
FCR-168210,B0BYRM8PXH,defective.
FCR-168215,B07D78Y5TN,completely stopped
FCR-168227,B07DL3MJM8,completely stopped
FCR-168248,B0BPRXYKLW,completely stopped
FCR-168259,B07MDS8Y1S,completely stopped
FCR-168265,B077MPQLL1,sending back
FCR-168272,B0017RNYCG,will returning
FCR-168283,B001PB8EJ2,completely stopped
FCR-168328,B01IENFJ14,completely stopped
FCR-168345,B004F7AR02,completely stopped
FCR-168346,B07547PTX8,completely stopped
FCR-168349,B077HW9XM7,response.
FCR-168352,B0B4BXFTDD,completely stopped
FCR-168359,B01HRL6UX0,completely stopped
FCR-168363,B085VKYKCL,completely stopped
FCR-168369,B07DL3MJM8,completely stopped
FCR-168379,B0B4BXFTDD,completely stopped
FCR-168380,B07GH4D688,completely stopped
FCR-168387,B077HW9XM7,completely stopped
FCR-168395,B078MPFN55,followed instructions
FCR-168410,B081T2HFG4,completely stopped
FCR-168414,B001PB8EJ2,defective.
FCR-168443,B08X8GP7KM,refused
FCR-168444,B07D78Y5TN,completely stopped
FCR-168445,B0BYRM8PXH,completely stopped
FCR-168447,B077HW9XM7,completely stopped
FCR-168460,B07547PTX8,will returning
FCR-168464,B0BYRM8PXH,completely stopped
FCR-168476,B08X8GP7KM,cheaply made.
FCR-168495,B07F9M3VFZ,even last
FCR-168498,B01NA08FT0,will returning
FCR-168502,B08X8GP7KM,broke within
FCR-168515,B0B4BXFTDD,don't waste money.
FCR-168530,B0BPRXYKLW,completely stopped
FCR-168534,B08Z9F94JT,completely stopped
FCR-168549,B077HW9XM7,constantly gets
FCR-168582,B075DZY7FR,completely stopped
FCR-168584,B077HW9XM7,completely stopped
FCR-168585,B00ACLIBUI,poor suction
FCR-168590,B06XVXRYTM,completely stopped
FCR-168591,B08X8GP7KM,sending back
FCR-168594,B007L5I7DY,completely stopped
FCR-168610,B00JPPO6LA,don't waste money.
FCR-168622,B07F8ZTR2J,policy
FCR-168637,B077HW9XM7,refused
FCR-168653,B0BJ7RRJML,less months
FCR-168663,B00GR2X09I,work all.
FCR-168693,B077HW9XM7,completely stopped
FCR-168732,B0BYRM8PXH,don't waste money.
FCR-168739,B01M8K4M92,completely stopped
FCR-168761,B09QX8VJ1H,don't waste money.
FCR-168765,B06XCF4QTB,broken.
FCR-168783,B077HW9XM7,completely stopped
FCR-168784,B017XADCI6,completely stopped
FCR-168785,B06XHPLYZL,don't waste money.
FCR-168790,B07KRD7ZJL,completely stopped
FCR-168791,B07D75MVX9,completely stopped
FCR-168798,B06XVXRYTM,completely stopped
FCR-168810,B0B4BXFTDD,don't waste money.
FCR-168811,B077HW9XM7,even last
FCR-168814,B07KPN33YD,high hopes
FCR-168817,B07F2D81JN,constantly gets
FCR-168821,B001PB8EJ2,completely stopped
FCR-168828,B001PB8EJ2,completely stopped
FCR-168831,B06XVXRYTM,completely stopped
FCR-168833,B078MPFN55,high hopes
FCR-168851,B07NJQ89CD,completely stopped
FCR-168865,B07L2YB8NW,completely stopped
FCR-168881,B017XADCI6,completely stopped
FCR-168915,B09QX8VJ1H,completely stopped
FCR-168918,B077HW9XM7,completely stopped
FCR-168921,B0BYRM8PXH,completely stopped
FCR-168956,B0BQSBRP9Z,completely stopped
FCR-168957,B01IENFJ14,completely stopped
FCR-168959,B07KRD7ZJL,completely stopped
FCR-168961,B081T2HFG4,wanted love
FCR-168963,B07PTP8GJ5,sending back
FCR-169000,B08X8GP7KM,spits
FCR-169033,B08PD4TQP2,even last
FCR-169045,B0BHNVMMQV,don't waste money.
FCR-169051,B077HW9XM7,completely stopped
FCR-169052,B0BMZ2XJ86,will returning
FCR-169066,B09QX8VJ1H,completely stopped
FCR-169067,B0BYRM8PXH,completely stopped
FCR-169123,B078MPFN55,completely stopped
FCR-169124,B06XVXRYTM,went use
FCR-169125,B0BPRXYKLW,completely stopped
FCR-169126,B077HW9XM7,completely stopped
FCR-169149,B08JKBH35P,followed instructions
FCR-169161,B077HW9XM7,completely stopped
FCR-169169,B077HW9XM7,completely stopped
FCR-169170,B09QX8VJ1H,wanted love
FCR-169194,B07F2D81JN,completely stopped
FCR-169220,B06XVXRYTM,expired
FCR-169231,B01MG139T5,completely stopped
FCR-169234,B002HFDLCK,don't waste money.
FCR-169254,B07GGQVPR4,completely stopped
FCR-169255,B0BJ7RRJML,completely stopped
FCR-169271,B001PB8EJ2,completely stopped
FCR-169273,B007VFYCSI,completely stopped
FCR-169282,B007L5I7DY,completely stopped
FCR-169285,B07D78Y5TN,completely stopped
FCR-169295,B0BYRM8PXH,completely stopped
FCR-169299,B01AVXFD9S,defective.
FCR-169301,B07F2D81JN,completely stopped
FCR-169307,B077HW9XM7,save yourself
FCR-169321,B07L2YB8NW,constantly gets
FCR-169359,B07GGQVPR4,will returning
FCR-169372,B07F2D81JN,completely stopped
FCR-169377,B07D75MVX9,completely stopped
FCR-169386,B09YQ29M8V,followed instructions
FCR-169389,B07GH4D688,completely stopped
FCR-169398,B0BYRM8PXH,completely stopped
FCR-169417,B08Z9F94JT,don't waste money.
FCR-169460,B09QX8VJ1H,work all.
FCR-169473,B06XHPLYZL,went use
FCR-169524,B07GH4D688,completely stopped
FCR-169535,B07KPN33YD,completely stopped
FCR-169547,B001PB8EJ2,completely stopped
FCR-169556,B07547PTX8,completely stopped
FCR-169563,B09QX8VJ1H,completely stopped
FCR-169585,B08BL3DKFV,completely stopped
FCR-169586,B073WZ42XD,poor suction
FCR-169588,B07DL3MJM8,completely stopped
FCR-169590,B07D75MVX9,even last
FCR-169631,B07JZ6MTC4,completely stopped
FCR-169632,B0BPRXYKLW,cheaply made.
FCR-169650,B01AVXFD9S,completely stopped
FCR-169651,B01MG139T5,completely stopped
FCR-169652,B01MR071BG,cheaply made.
FCR-169690,B004F7AR02,completely stopped
FCR-169698,B08Z9F94JT,cheaply made.
FCR-169712,B06XVXRYTM,service center
FCR-169721,B0BJ7RRJML,completely stopped
FCR-169765,B09Z2P2FB4,wanted love
FCR-169771,B07G61XDPM,completely stopped
FCR-169774,B01NAGRRRU,don't waste money.
FCR-169775,B0BYRM8PXH,completely stopped
FCR-169778,B077HW9XM7,response.
FCR-169781,B08Z9F94JT,completely stopped
FCR-169784,B0B454593W,completely stopped
FCR-169806,B087HGJJSQ,completely stopped
FCR-169828,B07HFRS1HZ,completely stopped
FCR-169836,B06XVXRYTM,completely stopped
FCR-169854,B07F8ZQDSZ,completely stopped
FCR-169860,B0BYRM8PXH,completely stopped
FCR-169877,B077HW9XM7,completely stopped
FCR-169885,B01NAGRRRU,completely stopped
FCR-169897,B08Z9F94JT,completely stopped
FCR-169908,B07DL4QY5V,completely stopped
FCR-169912,B092SJ1JG6,completely stopped
FCR-169937,B07547PTX8,completely stopped
FCR-169942,B0B454593W,completely stopped
FCR-170000,B0BMZ2XJ86,completely stopped
FCR-170003,B09QX8VJ1H,don't waste money.
FCR-170029,B077HW9XM7,completely stopped
FCR-170040,B08Z9F94JT,defective.
FCR-170062,B01IENFJ14,completely stopped
FCR-170079,B0BYRM8PXH,completely stopped
FCR-170091,B00G5KMQDI,completely stopped
FCR-170093,B00AZBIZTW,will returning
FCR-170136,B08X8GP7KM,completely stopped
FCR-170146,B09QX8VJ1H,completely stopped
FCR-170217,B07D78Y5TN,completely stopped
FCR-170218,B07DL4QY5V,completely stopped
FCR-170219,B07DL3MJM8,completely stopped
FCR-170221,B07G7G25FQ,response.
FCR-170228,B077HW9XM7,don't waste money.
FCR-170272,B077HW9XM7,completely stopped
FCR-170281,B07D75MVX9,completely stopped
FCR-170284,B06XVXRYTM,broke within
FCR-170294,B07L2YB8NW,completely stopped
FCR-170308,B01AVXFD9S,completely stopped
FCR-170321,B07GC72BMN,completely stopped
FCR-170335,B07P97CD5T,don't waste money.
FCR-170340,B08Z9F94JT,service center
FCR-170347,B07GH4D688,completely stopped
FCR-170384,B07F2D81JN,completely stopped
FCR-170401,B08Z9F94JT,completely stopped
FCR-170407,B07D78Y5TN,followed instructions
FCR-170425,B07547PTX8,completely stopped
FCR-170434,B001PB8EJ2,completely stopped
FCR-170447,B002HFDLCK,completely stopped
FCR-170466,B07J519TVN,completely stopped
FCR-170469,B0BYRM8PXH,completely stopped
FCR-170499,B07YL4N1BD,will returning
FCR-170530,B0BYRM8PXH,completely stopped
FCR-170535,B07H8KXBBP,completely stopped
FCR-170537,B07DL3MJM8,completely stopped
FCR-170539,B01NA08FT0,completely stopped
FCR-170571,B09QX8VJ1H,completely stopped
FCR-170572,B081T2HFG4,completely stopped
FCR-170578,B083BDJRVB,work all.
FCR-170614,B07H8KXBBP,spits
FCR-170622,B078MPFN55,completely stopped
FCR-170639,B06XVXRYTM,completely stopped
FCR-170643,B077HW9XM7,don't waste money.
FCR-170645,B09QX8VJ1H,completely stopped
FCR-170669,B0BYRM8PXH,completely stopped
FCR-170710,B081T2HFG4,don't waste money.
FCR-170714,B0BYRM8PXH,wanted love
FCR-170722,B0BRVWL8WT,don't waste money.
FCR-170728,B01MG139T5,completely stopped
FCR-170749,B07L2YB8NW,completely stopped
FCR-170765,B06XVXRYTM,expired
FCR-170793,B073WZ42XD,work all.
FCR-170802,B07YL4N1BD,completely stopped
FCR-170815,B077HW9XM7,completely stopped
FCR-170880,B07547PTX8,don't waste money.
FCR-170889,B0BYRM8PXH,completely stopped
FCR-170898,B07F8ZTR2J,completely stopped
FCR-170900,B07KRD7ZJL,completely stopped
FCR-170908,B0BYRM8PXH,save yourself
FCR-170921,B08X8GP7KM,better off
FCR-170952,B01NAGRRRU,less months
FCR-170955,B07Z5R8LJS,sending back
FCR-170963,B077HW9XM7,work all.
FCR-171015,B08Z9F94JT,better off
FCR-171016,B077HW9XM7,broke within
FCR-171027,B0BYRM8PXH,defective.
FCR-171038,B077HW9XM7,completely stopped
FCR-171046,B085VKYKCL,completely stopped
FCR-171071,B08X8GP7KM,don't waste money.
FCR-171087,B09QX8VJ1H,completely stopped
FCR-171126,B08X8GP7KM,completely stopped
FCR-171136,B0BYRM8PXH,broke within
FCR-171165,B077HW9XM7,completely stopped
FCR-171178,B0BJ7RRJML,completely stopped
FCR-171187,B07L2YB8NW,completely stopped
FCR-171190,B077HW9XM7,constantly gets
FCR-171207,B07D75MVX9,don't waste money.
FCR-171229,B01NA08FT0,hold charge.
FCR-171247,B007L5I7DY,completely stopped
FCR-171251,B081T2HFG4,completely stopped
FCR-171261,B01AVXFD9S,completely stopped
FCR-171290,B07YL4N1BD,completely stopped
FCR-171310,B07JZ6MTC4,completely stopped
FCR-171314,B0BMZ2XJ86,completely stopped
FCR-171315,B07F8ZTR2J,constantly gets
FCR-171316,B00D08823G,completely stopped
FCR-171317,B077HW9XM7,constantly gets
FCR-171347,B06XVXRYTM,will returning
FCR-171350,B077HW9XM7,expired
FCR-171429,B08X8GP7KM,completely stopped
FCR-171461,B075QPCX9L,completely stopped
FCR-171477,B077HW9XM7,completely stopped
FCR-171479,B01NAGRRRU,don't waste money.
FCR-171491,B07D78Y5TN,completely stopped
FCR-171540,B07JZ6MTC4,completely stopped
FCR-171550,B004F7AR02,completely stopped
FCR-171551,B07D78Y5TN,completely stopped
FCR-171588,B07D78Y5TN,completely stopped
FCR-171597,B08Z9F94JT,service center
FCR-171625,B016V8TS02,don't waste money.
FCR-171626,B01D2945LA,completely stopped
FCR-171641,B06XVXRYTM,completely stopped
FCR-171671,B07D8CD146,completely stopped
FCR-171674,B00AZBIZTW,completely stopped
FCR-171676,B07D78Y5TN,completely stopped
FCR-171681,B077HW9XM7,completely stopped
FCR-171684,B09QX8VJ1H,broken.
FCR-171685,B07DL4QY5V,completely stopped
FCR-171695,B01IENFJ14,expired
FCR-171702,B0BYRM8PXH,completely stopped
FCR-171727,B07CQFHDN7,completely stopped
FCR-171741,B0713QCSFY,completely stopped
FCR-171742,B08X8GP7KM,avail.
FCR-171764,B004F7AR02,completely stopped
FCR-171817,B07DL4QY5V,completely stopped
FCR-171831,B07PTP8GJ5,followed instructions
FCR-171915,B01NAGRRRU,will returning
FCR-171935,B06XVXRYTM,completely stopped
FCR-171961,B077HW9XM7,completely stopped
FCR-171962,B092SJ1JG6,anything up.
FCR-171967,B077HW9XM7,completely stopped
FCR-171974,B08Z9F94JT,completely stopped
FCR-171981,B09Z2P2FB4,completely stopped
FCR-171991,B06WD5PRMX,completely stopped
FCR-171995,B00CX1YX34,even last
FCR-172013,B007L5I7DY,completely stopped
FCR-172028,B01M9CSQ2N,refused
FCR-172064,B08Z9F94JT,completely stopped
FCR-172082,B08X8GP7KM,completely stopped
FCR-172107,B0B4BXFTDD,completely stopped
FCR-172122,B07D75MVX9,completely stopped
FCR-172124,B07F8ZQDSZ,will returning
FCR-172127,B0BJ7RRJML,save yourself
FCR-172152,B079K9B4XV,don't waste money.
FCR-172170,B07547PTX8,less months
FCR-172193,B00AZBIZTW,completely stopped
FCR-172213,B07D78Y5TN,completely stopped
FCR-172235,B01LX21ISP,completely stopped
FCR-172246,B077HW9XM7,completely stopped
FCR-172259,B07DL3MJM8,completely stopped
FCR-172261,B08JKBH35P,hold charge.
FCR-172265,B077HW9XM7,completely stopped
FCR-172294,B0BMZ2XJ86,don't waste money.
FCR-172298,B07LBC35ZR,completely stopped
FCR-172306,B08Z9F94JT,high hopes
FCR-172327,B078MPFN55,policy
FCR-172350,B06XVXRYTM,repair shop
FCR-172375,B095Y1LDTS,will returning
FCR-172380,B0BYRM8PXH,avail.
FCR-172439,B06XVXRYTM,don't waste money.
FCR-172462,B07YL4N1BD,completely stopped
FCR-172490,B09D7GKFLD,followed instructions
FCR-172494,B077HW9XM7,completely stopped
FCR-172507,B077HW9XM7,defective.
FCR-172523,B077HW9XM7,don't waste money.
FCR-172526,B07D75MVX9,completely stopped
FCR-172536,B07KN71YLS,completely stopped
FCR-172584,B01LX21ISP,avail.
FCR-172603,B09YQ29M8V,don't waste money.
FCR-172605,B07D8CD146,completely stopped
FCR-172635,B072DRBCLD,completely stopped
FCR-172650,B077HW9XM7,completely stopped
FCR-172652,B07GH4D688,completely stopped
FCR-172669,B077HW9XM7,broken.
FCR-172676,B07YL4N1BD,completely stopped
FCR-172678,B07TC73MYF,completely stopped
FCR-172735,B06XVXRYTM,completely stopped
FCR-172745,B0BYRM8PXH,high hopes
FCR-172763,B09QX8VJ1H,completely stopped
FCR-172788,B07D78Y5TN,hold charge.
FCR-172804,B08Z9F94JT,don't waste money.
FCR-172824,B01KWZECOM,completely stopped
FCR-172836,B0BYRM8PXH,completely stopped
FCR-172850,B07GGQVPR4,completely stopped
FCR-172864,B002TUU2GQ,completely stopped
FCR-172870,B077HW9XM7,completely stopped
FCR-172875,B07DL3MJM8,completely stopped
FCR-172885,B07L2YB8NW,completely stopped
FCR-172898,B09QX8VJ1H,will returning
FCR-172902,B06XCF4QTB,went use
FCR-172908,B08516J7HC,completely stopped
FCR-172913,B077HW9XM7,completely stopped
FCR-172934,B08Z9F94JT,even last
FCR-172946,B06XVXRYTM,completely stopped
FCR-172947,B0BYRM8PXH,completely stopped
FCR-172976,B07D78Y5TN,completely stopped
FCR-173004,B08X8GP7KM,completely stopped
